country,date,confirmed,deaths,recovered
Cote d'Ivoire,1/22/20,0,0,0
Cote d'Ivoire,1/23/20,0,0,0
Cote d'Ivoire,1/24/20,0,0,0
Cote d'Ivoire,1/25/20,0,0,0
Cote d'Ivoire,1/26/20,0,0,0
Cote d'Ivoire,1/27/20,0,0,0
Cote d'Ivoire,1/28/20,0,0,0
Cote d'Ivoire,1/29/20,0,0,0
Cote d'Ivoire,1/30/20,0,0,0
Cote d'Ivoire,1/31/20,0,0,0
Cote d'Ivoire,2/1/20,0,0,0
Cote d'Ivoire,2/2/20,0,0,0
Cote d'Ivoire,2/3/20,0,0,0
Cote d'Ivoire,2/4/20,0,0,0
Cote d'Ivoire,2/5/20,0,0,0
Cote d'Ivoire,2/6/20,0,0,0
Cote d'Ivoire,2/7/20,0,0,0
Cote d'Ivoire,2/8/20,0,0,0
Cote d'Ivoire,2/9/20,0,0,0
Cote d'Ivoire,2/10/20,0,0,0
Cote d'Ivoire,2/11/20,0,0,0
Cote d'Ivoire,2/12/20,0,0,0
Cote d'Ivoire,2/13/20,0,0,0
Cote d'Ivoire,2/14/20,0,0,0
Cote d'Ivoire,2/15/20,0,0,0
Cote d'Ivoire,2/16/20,0,0,0
Cote d'Ivoire,2/17/20,0,0,0
Cote d'Ivoire,2/18/20,0,0,0
Cote d'Ivoire,2/19/20,0,0,0
Cote d'Ivoire,2/20/20,0,0,0
Cote d'Ivoire,2/21/20,0,0,0
Cote d'Ivoire,2/22/20,0,0,0
Cote d'Ivoire,2/23/20,0,0,0
Cote d'Ivoire,2/24/20,0,0,0
Cote d'Ivoire,2/25/20,0,0,0
Cote d'Ivoire,2/26/20,0,0,0
Cote d'Ivoire,2/27/20,0,0,0
Cote d'Ivoire,2/28/20,0,0,0
Cote d'Ivoire,2/29/20,0,0,0
Cote d'Ivoire,3/1/20,0,0,0
Cote d'Ivoire,3/2/20,0,0,0
Cote d'Ivoire,3/3/20,0,0,0
Cote d'Ivoire,3/4/20,0,0,0
Cote d'Ivoire,3/5/20,0,0,0
Cote d'Ivoire,3/6/20,0,0,0
Cote d'Ivoire,3/7/20,0,0,0
Cote d'Ivoire,3/8/20,0,0,0
Cote d'Ivoire,3/9/20,0,0,0
Cote d'Ivoire,3/10/20,0,0,0
Cote d'Ivoire,3/11/20,1,0,0
Cote d'Ivoire,3/12/20,1,0,0
Cote d'Ivoire,3/13/20,1,0,0
Cote d'Ivoire,3/14/20,1,0,0
Cote d'Ivoire,3/15/20,1,0,0
Cote d'Ivoire,3/16/20,1,0,0
Cote d'Ivoire,3/17/20,5,0,1
Cote d'Ivoire,3/18/20,6,0,1
Cote d'Ivoire,3/19/20,9,0,1
Cote d'Ivoire,3/20/20,9,0,1
